G_Date,G_Q,G_cd,L_Date,L_Q,L_cd ,VG_Date,VG_Q,VG_cd,WOB_Date,WOB_Q,WOB_cd
9/15/2024,25.5,P ,,,,,,,10/17/2024,13.2,P 
9/15/2024,25.5,P ,,,,,,,10/17/2024,13.2,P 
9/15/2024,25.5,P ,,,,,,,10/17/2024,13.2,P 
9/15/2024,26,P ,,,,,,,10/17/2024,13.2,P 
9/15/2024,25.5,P ,,,,,,,10/17/2024,13.2,P 
9/15/2024,24.4,P ,,,,,,,10/17/2024,13.2,P 
9/15/2024,24.9,P ,,,,,,,10/17/2024,13.2,P 
9/15/2024,24.9,P ,,,,,,,10/17/2024,13.2,P 
9/15/2024,24.4,P ,,,,,,,10/17/2024,13.2,P 
9/15/2024,24.4,P ,,,,,,,10/17/2024,13.2,P 
9/15/2024,23.8,P ,,,,,,,10/17/2024,13.2,P 
9/15/2024,24.4,P ,,,,,,,10/17/2024,13.2,P 
9/15/2024,24.9,P ,,,,,,,10/17/2024,13.2,P 
9/15/2024,24.9,P ,,,,,,,10/17/2024,13.2,P 
9/15/2024,24.9,P ,,,,,,,10/17/2024,13.2,P 
9/15/2024,25.5,P ,,,,,,,10/17/2024,12.5,P 
9/15/2024,25.5,P ,,,,,,,10/18/2024,12.5,P 
9/15/2024,27.2,P ,,,,,,,10/18/2024,12.5,P 
9/15/2024,29,P ,,,,,,,10/18/2024,13.2,P 
9/15/2024,30.9,P ,,,,,,,10/18/2024,12.5,P 
9/15/2024,32.9,P ,,,,,,,10/18/2024,12.5,P 
9/15/2024,34.3,P ,,,,,,,10/18/2024,12.5,P:e 
9/15/2024,34.3,P ,,,,,,,10/18/2024,12.5,P 
9/15/2024,33.6,P ,,,,,,,10/18/2024,12.5,P 
9/15/2024,32.9,P ,,,,,,,10/18/2024,12.5,P 
9/15/2024,32.2,P ,,,,,,,10/18/2024,12.5,P 
9/15/2024,31.6,P ,,,,,,,10/18/2024,12.5,P 
9/15/2024,30.9,P ,,,,,,,10/18/2024,12.5,P 
9/15/2024,30.9,P ,,,,,,,10/18/2024,11.8,P 
9/15/2024,29.6,P ,,,,,,,10/18/2024,11.8,P 
9/15/2024,29,P ,,,,,,,10/18/2024,11.8,P 
9/15/2024,29,P ,,,,,,,10/18/2024,11.8,P 
9/15/2024,28.4,P ,,,,,,,10/18/2024,11.8,P 
9/15/2024,28.4,P ,,,,,,,10/18/2024,11.8,P 
9/15/2024,28.4,P ,,,,,,,10/18/2024,11.8,P 
9/15/2024,27.8,P ,,,,,,,10/18/2024,11.8,P 
9/15/2024,28.4,P ,,,,,,,10/18/2024,11.8,P 
9/15/2024,28.4,P ,,,,,,,10/18/2024,11.8,P 
9/15/2024,27.8,P ,,,,,,,10/18/2024,11.8,P 
9/15/2024,28.4,P ,,,,,,,10/18/2024,11.8,P 
9/15/2024,29,P ,,,,,,,10/18/2024,11.8,P 
9/15/2024,29,P ,,,,,,,10/18/2024,11.8,P 
9/15/2024,29,P ,,,,,,,10/18/2024,11.8,P 
9/15/2024,29,P ,,,,,,,10/18/2024,11.8,P 
9/15/2024,29.6,P ,,,,,,,10/18/2024,11.8,P 
9/15/2024,30.3,P ,,,,,,,10/18/2024,11.8,P 
9/15/2024,30.9,P ,,,,,,,10/18/2024,11.8,P 
9/15/2024,30.3,P ,,,,,,,10/18/2024,11.8,P 
9/15/2024,30.3,P ,,,,,,,10/18/2024,11.8,P 
9/15/2024,30.9,P ,,,,,,,10/18/2024,11.2,P 
9/15/2024,32.9,P ,,,,,,,10/18/2024,11.2,P 
9/15/2024,34.3,P ,,,,,,,10/18/2024,11.2,P 
9/15/2024,35.7,P ,,,,,,,10/18/2024,11.2,P 
9/15/2024,35,P ,,,,,,,10/18/2024,11.2,P 
9/15/2024,35.7,P ,,,,,,,10/18/2024,11.2,P 
9/15/2024,35,P ,,,,,,,10/18/2024,11.2,P 
9/15/2024,35.7,P ,,,,,,,10/18/2024,11.4,P:e 
9/15/2024,35.7,P ,,,,,,,10/18/2024,11.7,P:e 
9/15/2024,35.7,P ,,,,,,,10/18/2024,11.8,P 
9/15/2024,35.7,P ,,,,,,,10/18/2024,11.8,P 
9/15/2024,35.7,P ,,,,,,,10/18/2024,11.8,P 
9/15/2024,35.7,P ,,,,,,,10/18/2024,11.8,P 
9/15/2024,35.7,P ,,,,,,,10/18/2024,11.8,P 
9/15/2024,35.7,P ,,,,,,,10/18/2024,11.2,P 
9/15/2024,35,P ,,,,,,,10/18/2024,11.2,P 
9/15/2024,35,P ,,,,,,,10/18/2024,11.2,P 
9/15/2024,34.3,P ,,,,,,,10/18/2024,11.2,P 
9/15/2024,35,P ,,,,,,,10/18/2024,11.2,P 
9/15/2024,35,P ,,,,,,,10/18/2024,11.2,P 
9/15/2024,35,P ,,,,,,,10/18/2024,11.2,P 
9/15/2024,35,P ,,,,,,,10/18/2024,11.2,P 
9/15/2024,35,P ,,,,,,,10/18/2024,11.2,P 
9/15/2024,34.3,P ,,,,,,,10/18/2024,11.2,P 
9/15/2024,33.6,P ,,,,,,,10/18/2024,10.5,P 
9/16/2024,33.6,P ,,,,,,,10/18/2024,11.2,P 
9/16/2024,34.3,P ,,,,,,,10/18/2024,11.2,P 
9/16/2024,33.6,P ,,,,,,,10/18/2024,10.5,P 
9/16/2024,33.6,P ,,,,,,,10/18/2024,10.5,P 
9/16/2024,33.6,P ,,,,,,,10/18/2024,10.5,P 
9/16/2024,32.9,P ,,,,,,,10/18/2024,10.5,P 
9/16/2024,33.6,P ,,,,,,,10/18/2024,10.5,P 
9/16/2024,32.9,P ,,,,,,,10/18/2024,10.5,P 
9/16/2024,32.9,P ,,,,,,,10/18/2024,10.5,P 
9/16/2024,32.9,P ,,,,,,,10/18/2024,10.5,P 
9/16/2024,32.2,P ,,,,,,,10/18/2024,10.5,P 
9/16/2024,32.9,P ,,,,,,,10/19/2024,10.5,P 
9/16/2024,32.2,P ,,,,,,,10/19/2024,10.5,P 
9/16/2024,32.2,P ,,,,,,,10/19/2024,10.5,P 
9/16/2024,32.2,P ,,,,,,,10/19/2024,10.5,P 
9/16/2024,31.6,P ,,,,,,,10/19/2024,10.5,P 
9/16/2024,32.2,P ,,,,,,,10/19/2024,10.5,P 
9/16/2024,31.6,P ,,,,,,,10/19/2024,10.5,P 
9/16/2024,31.6,P ,,,,,,,10/19/2024,10.5,P 
9/16/2024,30.9,P ,,,,,,,10/19/2024,10.5,P 
9/16/2024,30.9,P ,,,,,,,10/19/2024,10.5,P 
9/16/2024,30.9,P ,,,,,,,10/19/2024,10.5,P:e 
9/16/2024,31.6,P ,,,,,,,10/19/2024,10.5,P 
9/16/2024,30.9,P ,,,,,,,10/19/2024,10.5,P 
9/16/2024,30.3,P ,,,,,,,10/19/2024,9.9,P 
9/16/2024,30.3,P ,,,,,,,10/19/2024,9.9,P 
9/16/2024,30.3,P ,,,,,,,10/19/2024,9.9,P 
9/16/2024,30.3,P ,,,,,,,10/19/2024,9.9,P 
9/16/2024,30.3,P ,,,,,,,10/19/2024,9.9,P 
9/16/2024,29.6,P ,,,,,,,10/19/2024,9.9,P 
9/16/2024,29.6,P ,,,,,,,10/19/2024,9.9,P 
9/16/2024,29.6,P ,,,,,,,10/19/2024,9.9,P 
9/16/2024,29.6,P ,,,,,,,10/19/2024,9.9,P 
9/16/2024,29.6,P ,,,,,,,10/19/2024,9.9,P 
9/16/2024,29.6,P ,,,,,,,10/19/2024,9.9,P 
9/16/2024,30.3,P ,,,,,,,10/19/2024,9.9,P 
9/16/2024,30.3,P ,,,,,,,10/19/2024,9.9,P 
9/16/2024,30.9,P ,,,,,,,10/19/2024,9.9,P 
9/16/2024,31.6,P ,,,,,,,10/19/2024,9.29,P 
9/16/2024,31.6,P ,,,,,,,10/19/2024,9.29,P 
9/16/2024,31.6,P ,,,,,,,10/19/2024,9.29,P 
9/16/2024,31.6,P ,,,,,,,10/19/2024,9.29,P 
9/16/2024,32.2,P ,,,,,,,10/19/2024,9.29,P 
9/16/2024,31.6,P ,,,,,,,10/19/2024,9.29,P 
9/16/2024,30.9,P ,,,,,,,10/19/2024,9.9,P 
9/16/2024,30.9,P ,,,,,,,10/19/2024,9.29,P 
9/16/2024,30.3,P ,,,,,,,10/19/2024,9.29,P 
9/16/2024,30.3,P ,,,,,,,10/19/2024,9.29,P 
9/16/2024,29.6,P ,,,,,,,10/19/2024,9.29,P 
9/16/2024,29.6,P ,,,,,,,10/19/2024,9.29,P 
9/16/2024,29,P ,,,,,,,10/19/2024,9.29,P 
9/16/2024,29,P ,,,,,,,10/19/2024,9.29,P 
9/16/2024,28.4,P ,,,,,,,10/19/2024,9.29,P 
9/16/2024,28.4,P ,,,,,,,10/19/2024,9.29,P 
9/16/2024,28.4,P ,,,,,,,10/19/2024,9.29,P 
9/16/2024,28.4,P ,,,,,,,10/19/2024,9.29,P 
9/16/2024,27.8,P ,,,,,,,10/19/2024,9.29,P 
9/16/2024,27.8,P ,,,,,,,10/19/2024,9.29,P 
9/16/2024,27.2,P ,,,,,,,10/19/2024,9.53,P:e 
9/16/2024,26.6,P ,,,,,,,10/19/2024,9.78,P:e 
9/16/2024,26.6,P ,,,,,,,10/19/2024,9.9,P 
9/16/2024,26.6,P ,,,,,,,10/19/2024,9.9,P 
9/16/2024,26,P ,,,,,,,10/19/2024,9.9,P 
9/16/2024,26,P ,,,,,,,10/19/2024,9.9,P 
9/16/2024,26.6,P ,,,,,,,10/19/2024,9.29,P 
9/16/2024,26.6,P ,,,,,,,10/19/2024,9.9,P 
9/16/2024,26.6,P ,,,,,,,10/19/2024,9.29,P 
9/16/2024,26.6,P ,,,,,,,10/19/2024,9.29,P 
9/16/2024,26.6,P ,,,,,,,10/19/2024,9.29,P 
9/16/2024,26,P ,,,,,,,10/19/2024,9.29,P 
9/16/2024,26,P ,,,,,,,10/19/2024,9.29,P 
9/16/2024,26,P ,,,,,,,10/19/2024,9.29,P 
9/16/2024,26,P ,,,,,,,10/19/2024,9.29,P 
9/16/2024,26,P ,,,,,,,10/19/2024,9.29,P 
9/16/2024,26,P ,,,,,,,10/19/2024,9.29,P 
9/16/2024,26,P ,,,,,,,10/19/2024,9.29,P 
9/16/2024,24.9,P ,,,,,,,10/19/2024,9.29,P 
9/16/2024,24.9,P ,,,,,,,10/19/2024,9.29,P 
9/16/2024,24.9,P ,,,,,,,10/19/2024,9.29,P 
9/16/2024,24.9,P ,,,,,,,10/19/2024,9.29,P 
9/16/2024,24.4,P ,,,,,,,10/19/2024,9.29,P 
9/16/2024,24.4,P ,,,,,,,10/19/2024,9.29,P 
9/16/2024,24.4,P ,,,,,,,10/19/2024,8.7,P 
9/16/2024,24.4,P ,,,,,,,10/19/2024,8.7,P 
9/16/2024,23.8,P ,,,,,,,10/19/2024,8.7,P 
9/16/2024,23.8,P ,,,,,,,10/20/2024,8.7,P 
9/16/2024,23.8,P ,,,,,,,10/20/2024,8.7,P 
9/16/2024,23.3,P ,,,,,,,10/20/2024,8.7,P 
9/16/2024,23.3,P ,,,,,,,10/20/2024,8.7,P 
9/16/2024,23.3,P ,,,,,,,10/20/2024,8.7,P 
9/16/2024,23.3,P ,,,,,,,10/20/2024,8.7,P 
9/16/2024,22.8,P ,,,,,,,10/20/2024,8.7,P 
9/16/2024,22.8,P ,,,,,,,10/20/2024,8.7,P 
9/16/2024,22.8,P ,,,,,,,10/20/2024,8.7,P 
9/16/2024,22.3,P ,,,,,,,10/20/2024,8.7,P 
9/16/2024,22.3,P ,,,,,,,10/20/2024,8.7,P 
9/17/2024,21.8,P ,,,,,,,10/20/2024,8.7,P 
9/17/2024,21.8,P ,,,,,,,10/20/2024,8.7,P 
9/17/2024,22.3,P ,,,,,,,10/20/2024,8.7,P 
9/17/2024,21.8,P ,,,,,,,10/20/2024,8.7,P 
9/17/2024,21.8,P ,,,,,,,10/20/2024,8.7,P 
9/17/2024,21.3,P ,,,,,,,10/20/2024,8.7,P 
9/17/2024,21.3,P ,,,,,,,10/20/2024,8.7,P 
9/17/2024,21.3,P ,,,,,,,10/20/2024,8.7,P 
9/17/2024,21.3,P ,,,,,,,10/20/2024,8.7,P 
9/17/2024,20.8,P ,,,,,,,10/20/2024,8.7,P 
9/17/2024,21.3,P ,,,,,,,10/20/2024,8.7,P 
9/17/2024,20.8,P ,,,,,,,10/20/2024,8.7,P 
9/17/2024,20.8,P ,,,,,,,10/20/2024,8.7,P 
9/17/2024,20.3,P ,,,,,,,10/20/2024,8.7,P 
9/17/2024,20.3,P ,,,,,,,10/20/2024,8.7,P 
9/17/2024,20.3,P ,,,,,,,10/20/2024,8.7,P 
9/17/2024,20.8,P ,,,,,,,10/20/2024,8.7,P 
9/17/2024,20.3,P ,,,,,,,10/20/2024,8.7,P 
9/17/2024,19.9,P ,,,,,,,10/20/2024,8.7,P 
9/17/2024,19.9,P ,,,,,,,10/20/2024,8.7,P 
9/17/2024,19.9,P ,,,,,,,10/20/2024,8.13,P 
9/17/2024,19.9,P ,,,,,,,10/20/2024,8.7,P 
9/17/2024,19.4,P ,,,,,,,10/20/2024,8.13,P 
9/17/2024,19.9,P ,,,,,,,10/20/2024,8.13,P 
9/17/2024,19.4,P ,,,,,,,10/20/2024,8.13,P 
9/17/2024,19.4,P ,,,,,,,10/20/2024,8.13,P 
9/17/2024,19.9,P ,,,,,,,10/20/2024,8.13,P 
9/17/2024,18.9,P ,,,,,,,10/20/2024,8.13,P 
9/17/2024,18.9,P ,,,,,,,10/20/2024,8.13,P 
9/17/2024,18.9,P ,,,,,,,10/20/2024,8.13,P 
9/17/2024,18.5,P ,,,,,,,10/20/2024,8.13,P 
9/17/2024,18.5,P ,,,,,,,10/20/2024,8.13,P 
9/17/2024,18.5,P ,,,,,,,10/20/2024,8.13,P 
9/17/2024,18.5,P ,,,,,,,10/20/2024,8.13,P 
9/17/2024,18.5,P ,,,,,,,10/20/2024,8.13,P 
9/17/2024,18.5,P ,,,,,,,10/20/2024,8.13,P 
9/17/2024,18.9,P ,,,,,,,10/20/2024,8.13,P 
9/17/2024,18.9,P ,,,,,,,10/20/2024,8.13,P 
9/17/2024,18.9,P ,,,,,,,10/20/2024,8.13,P 
9/17/2024,18.5,P ,,,,,,,10/20/2024,8.13,P 
9/17/2024,18.5,P ,,,,,,,10/20/2024,8.13,P 
9/17/2024,18.5,P ,,,,,,,10/20/2024,8.13,P 
9/17/2024,18.5,P ,,,,,,,10/20/2024,8.13,P 
9/17/2024,18.1,P ,,,,,,,10/20/2024,8.13,P 
9/17/2024,18.1,P ,,,,,,,10/20/2024,8.13,P:e 
9/17/2024,18.1,P ,,,,,,,10/20/2024,8.13,P:e 
9/17/2024,17.6,P ,,,,,,,10/20/2024,8.13,P 
9/17/2024,18.1,P ,,,,,,,10/20/2024,8.13,P 
9/17/2024,17.6,P ,,,,,,,10/20/2024,8.13,P 
9/17/2024,18.1,P ,,,,,,,10/20/2024,8.13,P 
9/17/2024,18.1,P ,,,,,,,10/20/2024,8.13,P 
9/17/2024,18.1,P ,,,,,,,10/20/2024,8.13,P 
9/17/2024,17.6,P ,,,,,,,10/20/2024,8.13,P 
9/17/2024,17.6,P ,,,,,,,10/20/2024,8.13,P 
9/17/2024,17.2,P ,,,,,,,10/20/2024,8.13,P 
9/17/2024,17.2,P ,,,,,,,10/20/2024,8.13,P 
9/17/2024,17.2,P ,,,,,,,10/20/2024,8.13,P 
9/17/2024,17.2,P ,,,,,,,10/20/2024,8.13,P 
9/17/2024,17.2,P ,,,,,,,10/20/2024,8.13,P 
9/17/2024,16.8,P ,,,,,,,10/20/2024,8.13,P 
9/17/2024,16.8,P ,,,,,,,10/20/2024,8.13,P 
9/17/2024,16.4,P ,,,,,,,10/20/2024,8.13,P 
9/17/2024,16,P ,,,,,,,10/20/2024,8.13,P 
9/17/2024,15.6,P ,,,,,,,10/20/2024,8.13,P 
9/17/2024,15.6,P ,,,,,,,10/20/2024,8.13,P 
9/17/2024,15.6,P ,,,,,,,10/20/2024,8.13,P 
9/17/2024,15.2,P ,,,,,,,10/20/2024,8.13,P 
9/17/2024,15.2,P ,,,,,,,10/20/2024,8.13,P 
9/17/2024,15.2,P ,,,,,,,10/21/2024,8.13,P 
9/17/2024,15.2,P ,,,,,,,10/21/2024,8.13,P 
9/17/2024,14.9,P ,,,,,,,10/21/2024,8.13,P 
9/17/2024,14.5,P ,,,,,,,10/21/2024,7.58,P 
9/17/2024,14.5,P ,,,,,,,10/21/2024,8.13,P 
9/17/2024,14.1,P ,,,,,,,10/21/2024,7.58,P 
9/17/2024,14.5,P ,,,,,,,10/21/2024,7.58,P 
9/17/2024,14.9,P ,,,,,,,10/21/2024,7.58,P 
9/17/2024,14.9,P ,,,,,,,10/21/2024,7.58,P 
9/17/2024,15.2,P ,,,,,,,10/21/2024,7.58,P 
9/17/2024,15.2,P ,,,,,,,10/21/2024,7.58,P 
9/17/2024,15.2,P ,,,,,,,10/21/2024,7.58,P 
9/17/2024,15.2,P ,,,,,,,10/21/2024,7.58,P 
9/17/2024,16,P ,,,,,,,10/21/2024,7.58,P 
9/17/2024,16.4,P ,,,,,,,10/21/2024,7.58,P 
9/17/2024,17.6,P ,,,,,,,10/21/2024,7.58,P 
9/17/2024,18.9,P ,,,,,,,10/21/2024,7.58,P 
9/17/2024,20.3,P ,,,,,,,10/21/2024,7.58,P 
9/17/2024,22.8,P ,,,,,,,10/21/2024,7.58,P 
9/17/2024,23.8,P ,,,,,,,10/21/2024,7.58,P 
9/17/2024,24.9,P ,,,,,,,10/21/2024,7.58,P 
9/17/2024,26,P ,,,,,,,10/21/2024,7.58,P 
9/17/2024,28.4,P ,,,,,,,10/21/2024,7.58,P 
9/17/2024,29.6,P ,,,,,,,10/21/2024,7.58,P 
9/17/2024,30.9,P ,,,,,,,10/21/2024,7.58,P 
9/17/2024,32.2,P ,,,,,,,10/21/2024,7.58,P 
9/17/2024,35.7,P ,,,,,,,10/21/2024,7.58,P 
9/17/2024,39.5,P ,,,,,,,10/21/2024,7.58,P 
9/18/2024,42.7,P ,,,,,,,10/21/2024,7.58,P 
9/18/2024,44.4,P ,,,,,,,10/21/2024,7.58,P 
9/18/2024,45.3,P ,,,,,,,10/21/2024,7.58,P 
9/18/2024,47,P ,,,,,,,10/21/2024,7.58,P 
9/18/2024,47,P ,,,,,,,10/21/2024,7.58,P 
9/18/2024,44.4,P ,,,,,,,10/21/2024,7.58,P 
9/18/2024,42.7,P ,,,,,,,10/21/2024,7.58,P 
9/18/2024,41.9,P ,,,,,,,10/21/2024,7.58,P 
9/18/2024,41.9,P ,,,,,,,10/21/2024,7.58,P 
9/18/2024,41.9,P ,,,,,,,10/21/2024,7.58,P 
9/18/2024,41.9,P ,,,,,,,10/21/2024,7.58,P 
9/18/2024,42.7,P ,,,,,,,10/21/2024,7.58,P 
9/18/2024,44.4,P ,,,,,,,10/21/2024,7.58,P 
9/18/2024,45.3,P ,,,,,,,10/21/2024,7.58,P 
9/18/2024,44.4,P ,,,,,,,10/21/2024,7.58,P 
9/18/2024,45.3,P ,,,,,,,10/21/2024,7.58,P 
9/18/2024,47.9,P ,,,,,,,10/21/2024,7.58,P 
9/18/2024,47,P ,,,,,,,10/21/2024,7.58,P 
9/18/2024,45.3,P ,,,,,,,10/21/2024,7.58,P 
9/18/2024,43.6,P ,,,,,,,10/21/2024,7.58,P 
9/18/2024,41.9,P ,,,,,,,10/21/2024,7.58,P 
9/18/2024,40.3,P ,,,,,,,10/21/2024,7.58,P 
9/18/2024,40.3,P ,,,,,,,10/21/2024,7.58,P 
9/18/2024,40.3,P ,,,,,,,10/21/2024,7.58,P 
9/18/2024,41.1,P ,,,,,,,10/21/2024,7.58,P 
9/18/2024,42.7,P ,,,,,,,10/21/2024,7.58,P 
9/18/2024,45.3,P ,,,,,,,10/21/2024,7.58,P 
9/18/2024,51.7,P ,,,,,,,10/21/2024,7.58,P 
9/18/2024,60.9,P ,,,,,,,10/21/2024,7.58,P 
9/18/2024,68.8,P ,,,,,,,10/21/2024,7.58,P 
9/18/2024,72.5,P ,,,,,,,10/21/2024,7.58,P 
9/18/2024,84.3,P ,,,,,,,10/21/2024,7.58,P 
9/18/2024,94.5,P ,,,,,,,10/21/2024,7.58,P:e 
9/18/2024,94.5,P ,,,,,,,10/21/2024,7.58,P 
9/18/2024,102,P ,,,,,,,10/21/2024,7.58,P 
9/18/2024,98.7,P ,,,,,,,10/21/2024,7.58,P 
9/18/2024,94.5,P ,,,,,,,10/21/2024,7.58,P 
9/18/2024,88.6,P ,,,,,,,10/21/2024,7.58,P 
9/18/2024,91.5,P ,,,,,,,10/21/2024,7.58,P 
9/18/2024,94.5,P ,,,,,,,10/21/2024,7.58,P 
9/18/2024,97.3,P ,,,,,,,10/21/2024,7.58,P 
9/18/2024,102,P ,,,,,,,10/21/2024,7.58,P 
9/18/2024,114,P ,,,,,,,10/21/2024,7.58,P 
9/18/2024,117,P ,,,,,,,10/21/2024,7.58,P 
9/18/2024,124,P ,,,,,,,10/21/2024,7.58,P 
9/18/2024,120,P ,,,,,,,10/21/2024,8.13,P 
9/18/2024,131,P ,,,,,,,10/21/2024,8.13,P 
9/18/2024,151,P ,,,,,,,10/21/2024,8.13,P 
9/18/2024,149,P ,,,,,,,10/21/2024,8.13,P 
9/18/2024,134,P ,,,,,,,10/21/2024,8.13,P 
9/18/2024,120,P ,,,,,,,10/21/2024,8.13,P 
9/18/2024,119,P ,,,,,,,10/21/2024,8.13,P 
9/18/2024,108,P ,,,,,,,10/21/2024,8.13,P 
9/18/2024,109,P ,,,,,,,10/21/2024,8.13,P 
9/18/2024,106,P ,,,,,,,10/21/2024,8.13,P 
9/18/2024,103,P ,,,,,,,10/21/2024,8.7,P 
9/18/2024,102,P ,,,,,,,10/21/2024,8.7,P 
9/18/2024,100,P ,,,,,,,10/21/2024,8.7,P 
9/18/2024,98.7,P ,,,,,,,10/22/2024,8.7,P 
9/18/2024,98.7,P ,,,,,,,10/22/2024,8.7,P 
9/18/2024,95.9,P ,,,,,,,10/22/2024,8.7,P 
9/18/2024,93,P ,,,,,,,10/22/2024,9.29,P 
9/18/2024,94.5,P ,,,,,,,10/22/2024,9.29,P 
9/18/2024,90,P ,,,,,,,10/22/2024,9.9,P 
9/18/2024,88.6,P ,,,,,,,10/22/2024,10.5,P 
9/18/2024,84.3,P ,,,,,,,10/22/2024,11.2,P 
9/18/2024,84.3,P ,,,,,,,10/22/2024,12.5,P 
9/18/2024,82.9,P ,,,,,,,10/22/2024,13.9,P 
9/18/2024,80.2,P ,,,,,,,10/22/2024,16.2,P 
9/18/2024,78.9,P ,,,,,,,10/22/2024,19.4,P 
9/18/2024,77.6,P ,,,,,,,10/22/2024,22.9,P 
9/18/2024,77.6,P ,,,,,,,10/22/2024,26.7,P 
9/18/2024,75,P ,,,,,,,10/22/2024,30.7,P 
9/18/2024,72.5,P ,,,,,,,10/22/2024,32.8,P 
9/18/2024,73.7,P ,,,,,,,10/22/2024,35,P 
9/18/2024,72.5,P ,,,,,,,10/22/2024,36.1,P 
9/18/2024,70,P ,,,,,,,10/22/2024,37.3,P 
9/18/2024,71.2,P ,,,,,,,10/22/2024,37.3,P 
9/18/2024,70,P ,,,,,,,10/22/2024,37.3,P 
9/18/2024,70,P ,,,,,,,10/22/2024,37.3,P 
9/18/2024,68.8,P ,,,,,,,10/22/2024,37.3,P 
9/18/2024,67.6,P ,,,,,,,10/22/2024,37.3,P 
9/18/2024,68.8,P ,,,,,,,10/22/2024,36.1,P 
9/18/2024,67.6,P ,,,,,,,10/22/2024,36.1,P 
9/18/2024,65.3,P ,,,,,,,10/22/2024,35,P 
9/18/2024,64.2,P ,,,,,,,10/22/2024,33.9,P 
9/18/2024,63.1,P ,,,,,,,10/22/2024,32.8,P 
9/18/2024,63.1,P ,,,,,,,10/22/2024,32.8,P 
9/18/2024,63.1,P ,,,,,,,10/22/2024,30.7,P 
9/18/2024,60.9,P ,,,,,,,10/22/2024,30.7,P 
9/18/2024,59.8,P ,,,,,,,10/22/2024,29.7,P 
9/18/2024,59.8,P ,,,,,,,10/22/2024,28.7,P 
9/18/2024,59.8,P ,,,,,,,10/22/2024,27.7,P 
9/18/2024,57.7,P ,,,,,,,10/22/2024,27.7,P 
9/18/2024,56.6,P ,,,,,,,10/22/2024,26.7,P 
9/18/2024,55.6,P ,,,,,,,10/22/2024,26.7,P 
9/19/2024,55.6,P ,,,,,,,10/22/2024,25.7,P 
9/19/2024,54.6,P ,,,,,,,10/22/2024,25.7,P 
9/19/2024,54.6,P ,,,,,,,10/22/2024,24.8,P 
9/19/2024,53.6,P ,,,,,,,10/22/2024,23.8,P 
9/19/2024,52.6,P ,,,,,,,10/22/2024,23.8,P 
9/19/2024,52.6,P ,,,,,,,10/22/2024,23.8,P 
9/19/2024,51.7,P ,,,,,,,10/22/2024,22.9,P 
9/19/2024,50.7,P ,,,,,,,10/22/2024,22.9,P 
9/19/2024,49.8,P ,,,,,,,10/22/2024,22,P 
9/19/2024,49.8,P ,,,,,,,10/22/2024,22,P 
9/19/2024,48.8,P ,,,,,,,10/22/2024,21.1,P 
9/19/2024,47.9,P ,,,,,,,10/22/2024,21.1,P 
9/19/2024,47.9,P ,,,,,,,10/22/2024,21.1,P 
9/19/2024,46.1,P ,,,,,,,10/22/2024,21.1,P 
9/19/2024,46.1,P ,,,,,,,10/22/2024,21.1,P 
9/19/2024,46.1,P ,,,,,,,10/22/2024,21.1,P 
9/19/2024,45.3,P ,,,,,,,10/22/2024,21.1,P 
9/19/2024,44.4,P ,,,,,,,10/22/2024,21.1,P 
9/19/2024,44.4,P ,,,,,,,10/22/2024,21.1,P 
9/19/2024,43.6,P ,,,,,,,10/22/2024,20.2,P 
9/19/2024,43.6,P ,,,,,,,10/22/2024,21.1,P 
9/19/2024,42.7,P ,,,,,,,10/22/2024,21.1,P 
9/19/2024,42.7,P ,,,,,,,10/22/2024,20.2,P 
9/19/2024,41.9,P ,,,,,,,10/22/2024,20.2,P 
9/19/2024,41.9,P ,,,,,,,10/22/2024,20.2,P 
9/19/2024,41.1,P ,,,,,,,10/22/2024,20.2,P 
9/19/2024,41.1,P ,,,,,,,10/22/2024,20.2,P 
9/19/2024,40.3,P ,,,,,,,10/22/2024,20.2,P 
9/19/2024,39.5,P ,,,,,,,10/22/2024,20.2,P 
9/19/2024,39.5,P ,,,,,,,10/22/2024,20.2,P 
9/19/2024,38.7,P ,,,,,,,10/22/2024,21.1,P 
9/19/2024,38.7,P ,,,,,,,10/22/2024,21.1,P 
9/19/2024,38,P ,,,,,,,10/22/2024,20.2,P 
9/19/2024,38,P ,,,,,,,10/22/2024,20.2,P 
9/19/2024,37.2,P ,,,,,,,10/22/2024,20.2,P 
9/19/2024,37.2,P ,,,,,,,10/22/2024,19.4,P 
9/19/2024,36.5,P ,,,,,,,10/22/2024,19.4,P 
9/19/2024,35.7,P ,,,,,,,10/22/2024,19.4,P 
9/19/2024,35.7,P ,,,,,,,10/22/2024,19.4,P 
9/19/2024,35,P ,,,,,,,10/22/2024,19.4,P 
9/19/2024,35,P ,,,,,,,10/22/2024,19.4,P 
9/19/2024,34.3,P ,,,,,,,10/22/2024,19.4,P 
9/19/2024,34.3,P ,,,,,,,10/22/2024,19.4,P 
9/19/2024,33.6,P ,,,,,,,10/22/2024,19.4,P 
9/19/2024,32.9,P ,,,,,,,10/22/2024,19.4,P 
9/19/2024,32.2,P ,,,,,,,10/22/2024,18.6,P 
9/19/2024,32.2,P ,,,,,,,10/22/2024,18.6,P 
9/19/2024,31.6,P ,,,,,,,10/22/2024,18.6,P 
9/19/2024,30.9,P ,,,,,,,10/22/2024,18.6,P 
9/19/2024,30.3,P ,,,,,,,10/22/2024,18.6,P 
9/19/2024,30.3,P ,,,,,,,10/22/2024,18.6,P 
